Spp,Order,Zoonosis,Label,parasiteGMPD,Citation,ParasiteCorrectedNameGMPD,Note,in GIDEON not in GMPD,country,multiple countries in GIDEON for host-zdx,recorded each country,multiple pathogens identified in GIDEON for disease,Genbank ID
Spalacopus cyanus,RODENTIA,,0,,,,,,,,,,
Tympanoctomys barrerae,RODENTIA,,0,,,,,,,,,,
Abrocoma bennettii,RODENTIA,,0,,,,,,,,,,
Abrocoma bennettii,RODENTIA,,0,,,,,,,,,,
Abrocoma bennettii,RODENTIA,,0,,,,,,,,,,
Abrocoma boliviensis,RODENTIA,,0,,,,,,,,,,
Abrocoma budini,RODENTIA,,0,,,,,,,,,,
Abrocoma cinerea,RODENTIA,,0,,,,,,,,,,
Abrocoma famatina,RODENTIA,,0,,,,,,,,,,
Abrocoma shistacea,RODENTIA,,0,,,,,,,,,,
Abrocoma uspallata,RODENTIA,,0,,,,,,,,,,
Abrocoma vaccarum,RODENTIA,,0,,,,,,,,,,
Cuscomys ashaninka,RODENTIA,,0,,,,,,,,,,
Cuscomys oblativa,RODENTIA,,0,,,,,,,,,,
Dactylomys boliviensis,RODENTIA,,0,,,,,,,,,,
Dactylomys dactylinus,RODENTIA,,0,,,,,,,,,,
Dactylomys dactylinus,RODENTIA,,0,,,,,,,,,,
Dactylomys dactylinus,RODENTIA,,0,,,,,,,,,,
Dactylomys dactylinus,RODENTIA,,0,,,,,,,,,,
Dactylomys peruanus,RODENTIA,,0,,,,,,,,,,
Kannabateomys amblyonyx,RODENTIA,,0,,,,,,,,,,
Kannabateomys amblyonyx,RODENTIA,,0,,,,,,,,,,
Kannabateomys amblyonyx,RODENTIA,,0,,,,,,,,,,
Olallamys albicauda,RODENTIA,,0,,,,,,,,,,
Olallamys edax,RODENTIA,,0,,,,,,,,,,
Callistomys pictus,RODENTIA,,0,,,,,,,,,,
Diplomys caniceps,RODENTIA,,0,,,,,,,,,,
Diplomys labilis,RODENTIA,,0,,,,,,,,,,
Diplomys rufodorsalis,RODENTIA,,0,,,,,,,,,,
Echimys chrysurus,RODENTIA,,0,,,,,,,,,,
Echimys saturnus,RODENTIA,,0,,,,,,,,,,
Echimys semivillosus,RODENTIA,,0,,,,,,,,,,
Isothrix bistriata,RODENTIA,,0,,,,,,,,,,
Isothrix bistriata,RODENTIA,,0,,,,,,,,,,
Isothrix bistriata,RODENTIA,,0,,,,,,,,,,
Isothrix negrensis,RODENTIA,,0,,,,,,,,,,
Isothrix pagurus,RODENTIA,,0,,,,,,,,,,
Isothrix sinnamariensis,RODENTIA,,0,,,,,,,,,,
Makalata didelphoides,RODENTIA,,0,,,,,,,,,,
Makalata grandis,RODENTIA,,0,,,,,,,,,,
Makalata macrura,RODENTIA,,0,,,,,,,,,,
Makalata obscura,RODENTIA,,0,,,,,,,,,,
Makalata occasius,RODENTIA,,0,,,,,,,,,,
Makalata rhipidura,RODENTIA,,0,,,,,,,,,,
Phyllomys blainvillii,RODENTIA,,0,,,,,,,,,,
Phyllomys brasiliensis,RODENTIA,,0,,,,,,,,,,
Phyllomys dasythrix,RODENTIA,,0,,,,,,,,,,
Phyllomys kerri,RODENTIA,,0,,,,,,,,,,
Phyllomys lamarum,RODENTIA,,0,,,,,,,,,,
Phyllomys lundi,RODENTIA,,0,,,,,,,,,,
Phyllomys mantiqueirensis,RODENTIA,,0,,,,,,,,,,
Phyllomys medius,RODENTIA,,0,,,,,,,,,,
Phyllomys nigrispinus,RODENTIA,,0,,,,,,,,,,
Phyllomys pattoni,RODENTIA,,0,,,,,,,,,,
Phyllomys thomasi,RODENTIA,,0,,,,,,,,,,
Phyllomys unicolor,RODENTIA,,0,,,,,,,,,,
Carterodon sulcidens,RODENTIA,,0,,,,,,,,,,
Clyomys bishopi,RODENTIA,,0,,,,,,,,,,
Clyomys laticeps,RODENTIA,,0,,,,,,,,,,
Euryzygomatomys spinosus,RODENTIA,,0,,,,,,,,,,
Hoplomys gymnurus,RODENTIA,,0,,,,,,,,,,
Lonchothrix emiliae,RODENTIA,,0,,,,,,,,,,
Mesomys hispidus,RODENTIA,,0,,,,,,,,,,
Mesomys leniceps,RODENTIA,,0,,,,,,,,,,
Mesomys occultus,RODENTIA,,0,,,,,,,,,,
Mesomys stimulax,RODENTIA,,0,,,,,,,,,,
Proechimys brevicauda,RODENTIA,,0,,,,,,,,,,
Proechimys canicollis,RODENTIA,,0,,,,,,,,,,
Proechimys chrysaeolus,RODENTIA,,0,,,,,,,,,,
Proechimys cuvieri,RODENTIA,,0,,,,,,,,,,
Proechimys decumanus,RODENTIA,,0,,,,,,,,,,
Proechimys echinothrix,RODENTIA,,0,,,,,,,,,,
Proechimys gardneri,RODENTIA,,0,,,,,,,,,,
Proechimys goeldii,RODENTIA,,0,,,,,,,,,,
Proechimys guairae,RODENTIA,,0,,,,,,,,,,
Proechimys guyannensis,RODENTIA,,0,,,,,,,,,,
Proechimys guyannensis,RODENTIA,,0,,,,,,,,,,
Proechimys guyannensis,RODENTIA,,0,,,,,,,,,,
Proechimys guyannensis,RODENTIA,,0,,,,,,,,,,
Proechimys guyannensis,RODENTIA,,0,,,,,,,,,,
Proechimys guyannensis,RODENTIA,,0,,,,,,,,,,
Proechimys guyannensis,RODENTIA,,0,,,,,,,,,,
Proechimys hoplomyoides,RODENTIA,,0,,,,,,,,,,
Proechimys kulinae,RODENTIA,,0,,,,,,,,,,
Proechimys longicaudatus,RODENTIA,,0,,,,,,,,,,
Proechimys magdalenae,RODENTIA,,0,,,,,,,,,,
Proechimys mincae,RODENTIA,,0,,,,,,,,,,
Proechimys oconnelli,RODENTIA,,0,,,,,,,,,,
Proechimys pattoni,RODENTIA,,0,,,,,,,,,,
Proechimys poliopus,RODENTIA,,0,,,,,,,,,,
Proechimys quadruplicatus,RODENTIA,,0,,,,,,,,,,
Proechimys roberti,RODENTIA,,0,,,,,,,,,,
Proechimys semispinosus,RODENTIA,,0,,,,,,,,,,
Proechimys semispinosus,RODENTIA,,0,,,,,,,,,,
Proechimys semispinosus,RODENTIA,,0,,,,,,,,,,
Proechimys semispinosus,RODENTIA,,0,,,,,,,,,,
Proechimys semispinosus,RODENTIA,,0,,,,,,,,,,
Proechimys semispinosus,RODENTIA,,0,,,,,,,,,,
Proechimys semispinosus,RODENTIA,,0,,,,,,,,,,
Proechimys semispinosus,RODENTIA,,0,,,,,,,,,,
Proechimys semispinosus,RODENTIA,,0,,,,,,,,,,
Proechimys semispinosus,RODENTIA,,0,,,,,,,,,,
Proechimys semispinosus,RODENTIA,,0,,,,,,,,,,
Proechimys simonsi,RODENTIA,,0,,,,,,,,,,
Proechimys steerei,RODENTIA,,0,,,,,,,,,,
Proechimys trinitatus,RODENTIA,,0,,,,,,,,,,
Proechimys urichi,RODENTIA,,0,,,,,,,,,,
Thrichomys apereoides,RODENTIA,,0,,,,,,,,,,
Thrichomys apereoides,RODENTIA,,0,,,,,,,,,,
Thrichomys apereoides,RODENTIA,,0,,,,,,,,,,
Thrichomys inermis,RODENTIA,,0,,,,,,,,,,
Thrichomys pachyurus,RODENTIA,,0,,,,,,,,,,
Trinomys albispinus,RODENTIA,,0,,,,,,,,,,
Trinomys albispinus,RODENTIA,,0,,,,,,,,,,
Trinomys albispinus,RODENTIA,,0,,,,,,,,,,
Trinomys albispinus,RODENTIA,,0,,,,,,,,,,
Trinomys dimidiatus,RODENTIA,,0,,,,,,,,,,
Trinomys eliasi,RODENTIA,,0,,,,,,,,,,
Trinomys gratiosus,RODENTIA,,0,,,,,,,,,,
Trinomys gratiosus,RODENTIA,,0,,,,,,,,,,
Trinomys gratiosus,RODENTIA,,0,,,,,,,,,,
Trinomys iheringi,RODENTIA,,0,,,,,,,,,,
Trinomys mirapitanga,RODENTIA,,0,,,,,,,,,,
Trinomys moojeni,RODENTIA,,0,,,,,,,,,,
Trinomys myosuros,RODENTIA,,0,,,,,,,,,,
Trinomys paratus,RODENTIA,,0,,,,,,,,,,
Trinomys setosus,RODENTIA,,0,,,,,,,,,,
Trinomys setosus,RODENTIA,,0,,,,,,,,,,
Trinomys setosus,RODENTIA,,0,,,,,,,,,,
Trinomys setosus,RODENTIA,,0,,,,,,,,,,
Trinomys yonenagae,RODENTIA,,0,,,,,,,,,,
Boromys offella,RODENTIA,,0,,,,,,,,,,
Boromys torrei,RODENTIA,,0,,,,,,,,,,
Brotomys contractus,RODENTIA,,0,,,,,,,,,,
Brotomys voratus,RODENTIA,,0,,,,,,,,,,
Heteropsomys antillensis,RODENTIA,,0,,,,,,,,,,
Heteropsomys insulans,RODENTIA,,0,,,,,,,,,,
Capromys gundlachianus,RODENTIA,,0,,,,,,,,,,
Capromys pilorides,RODENTIA,,0,,,,,,,,,,
Capromys pilorides,RODENTIA,,0,,,,,,,,,,
Capromys pilorides,RODENTIA,,0,,,,,,,,,,
Capromys pilorides,RODENTIA,,0,,,,,,,,,,
Geocapromys brownii,RODENTIA,,0,,,,,,,,,,
Geocapromys ingrahami,RODENTIA,,0,,,,,,,,,,
Geocapromys thoracatus,RODENTIA,,0,,,,,,,,,,
Mesocapromys angelcabrerai,RODENTIA,,0,,,,,,,,,,
Mesocapromys auritus,RODENTIA,,0,,,,,,,,,,
Mesocapromys melanurus,RODENTIA,,0,,,,,,,,,,
Mesocapromys nanus,RODENTIA,,0,,,,,,,,,,
Mesocapromys sanfelipensis,RODENTIA,,0,,,,,,,,,,
Mysateles garridoi,RODENTIA,,0,,,,,,,,,,
Mysateles meridionalis,RODENTIA,,0,,,,,,,,,,
Mysateles prehensilis,RODENTIA,,0,,,,,,,,,,
Mysateles prehensilis,RODENTIA,,0,,,,,,,,,,
Mysateles prehensilis,RODENTIA,,0,,,,,,,,,,
Hexolobodon phenax,RODENTIA,,0,,,,,,,,,,
Isolobodon montanus,RODENTIA,,0,,,,,,,,,,
Isolobodon portoricensis,RODENTIA,,0,,,,,,,,,,
Plagiodontia aedium,RODENTIA,,0,,,,,,,,,,
Plagiodontia aedium,RODENTIA,,0,,,,,,,,,,
Plagiodontia aedium,RODENTIA,,0,,,,,,,,,,
Plagiodontia araeum,RODENTIA,,0,,,,,,,,,,
Plagiodontia ipnaeum,RODENTIA,,0,,,,,,,,,,
Rhizoplagiodontia lemkei,RODENTIA,,0,,,,,,,,,,
Clidomys osborni,RODENTIA,,0,,,,,,,,,,
Amblyrhiza inundata,RODENTIA,,0,,,,,,,,,,
Elasmodontomys obliquus,RODENTIA,,0,,,,,,,,,,
Quemisia gravis,RODENTIA,,0,,,,,,,,,,
Ochotona alpina,LAGOMORPHA,,0,,,,,,,,,,
Ochotona alpina,LAGOMORPHA,,0,,,,,,,,,,
Ochotona alpina,LAGOMORPHA,,0,,,,,,,,,,
Ochotona alpina,LAGOMORPHA,,0,,,,,,,,,,
Ochotona alpina,LAGOMORPHA,,0,,,,,,,,,,
Ochotona argentata,LAGOMORPHA,,0,,,,,,,,,,
Ochotona cansus,LAGOMORPHA,,0,,,,,,,,,,
Ochotona cansus,LAGOMORPHA,,0,,,,,,,,,,
Ochotona cansus,LAGOMORPHA,,0,,,,,,,,,,
Ochotona cansus,LAGOMORPHA,,0,,,,,,,,,,
Ochotona cansus,LAGOMORPHA,,0,,,,,,,,,,
Ochotona collaris,LAGOMORPHA,,0,,,,,,,,,,
Ochotona dauurica,LAGOMORPHA,,0,,,,,,,,,,
Ochotona dauurica,LAGOMORPHA,,0,,,,,,,,,,
Ochotona dauurica,LAGOMORPHA,,0,,,,,,,,,,
Ochotona dauurica,LAGOMORPHA,,0,,,,,,,,,,
Ochotona dauurica,LAGOMORPHA,,0,,,,,,,,,,
Ochotona erythrotis,LAGOMORPHA,,0,,,,,,,,,,
Ochotona forresti,LAGOMORPHA,,0,,,,,,,,,,
Ochotona gaoligongensis,LAGOMORPHA,,0,,,,,,,,,,
Ochotona gloveri,LAGOMORPHA,,0,,,,,,,,,,
Ochotona gloveri,LAGOMORPHA,,0,,,,,,,,,,
Ochotona gloveri,LAGOMORPHA,,0,,,,,,,,,,
Ochotona gloveri,LAGOMORPHA,,0,,,,,,,,,,
Ochotona himalayana,LAGOMORPHA,,0,,,,,,,,,,
Ochotona hoffmanni,LAGOMORPHA,,0,,,,,,,,,,
Ochotona huangensis,LAGOMORPHA,,0,,,,,,,,,,
Ochotona hyperborea,LAGOMORPHA,,0,,,,,,,,,,
Ochotona hyperborea,LAGOMORPHA,,0,,,,,,,,,,
Ochotona hyperborea,LAGOMORPHA,,0,,,,,,,,,,
Ochotona hyperborea,LAGOMORPHA,,0,,,,,,,,,,
Ochotona hyperborea,LAGOMORPHA,,0,,,,,,,,,,
Ochotona hyperborea,LAGOMORPHA,,0,,,,,,,,,,
Ochotona hyperborea,LAGOMORPHA,,0,,,,,,,,,,
Ochotona hyperborea,LAGOMORPHA,,0,,,,,,,,,,
Ochotona hyperborea,LAGOMORPHA,,0,,,,,,,,,,
Ochotona hyperborea,LAGOMORPHA,,0,,,,,,,,,,
Ochotona iliensis,LAGOMORPHA,,0,,,,,,,,,,
Ochotona koslowi,LAGOMORPHA,,0,,,,,,,,,,
Ochotona ladacensis,LAGOMORPHA,,0,,,,,,,,,,
Ochotona macrotis,LAGOMORPHA,,0,,,,,,,,,,
Ochotona macrotis,LAGOMORPHA,,0,,,,,,,,,,
Ochotona macrotis,LAGOMORPHA,,0,,,,,,,,,,
Ochotona macrotis,LAGOMORPHA,,0,,,,,,,,,,
Ochotona macrotis,LAGOMORPHA,,0,,,,,,,,,,
Ochotona macrotis,LAGOMORPHA,,0,,,,,,,,,,
Ochotona muliensis,LAGOMORPHA,,0,,,,,,,,,,
Ochotona nigritia,LAGOMORPHA,,0,,,,,,,,,,
Ochotona nubrica,LAGOMORPHA,,0,,,,,,,,,,
Ochotona nubrica,LAGOMORPHA,,0,,,,,,,,,,
Ochotona nubrica,LAGOMORPHA,,0,,,,,,,,,,
Ochotona pallasi,LAGOMORPHA,,0,,,,,,,,,,
Ochotona pallasi,LAGOMORPHA,,0,,,,,,,,,,
Ochotona pallasi,LAGOMORPHA,,0,,,,,,,,,,
Ochotona pallasi,LAGOMORPHA,,0,,,,,,,,,,
Ochotona pallasi,LAGOMORPHA,,0,,,,,,,,,,
Ochotona princeps,LAGOMORPHA,,0,,,,,,,,,,
Ochotona princeps,LAGOMORPHA,,0,,,,,,,,,,
Ochotona princeps,LAGOMORPHA,,0,,,,,,,,,,
Ochotona princeps,LAGOMORPHA,,0,,,,,,,,,,
Ochotona princeps,LAGOMORPHA,,0,,,,,,,,,,
Ochotona princeps,LAGOMORPHA,,0,,,,,,,,,,
Ochotona pusilla,LAGOMORPHA,,0,,,,,,,,,,
Ochotona pusilla,LAGOMORPHA,,0,,,,,,,,,,
Ochotona pusilla,LAGOMORPHA,,0,,,,,,,,,,
Ochotona roylei,LAGOMORPHA,,0,,,,,,,,,,
Ochotona roylei,LAGOMORPHA,,0,,,,,,,,,,
Ochotona roylei,LAGOMORPHA,,0,,,,,,,,,,
Ochotona rufescens,LAGOMORPHA,,0,,,,,,,,,,
Ochotona rufescens,LAGOMORPHA,,0,,,,,,,,,,
Ochotona rufescens,LAGOMORPHA,,0,,,,,,,,,,
Ochotona rufescens,LAGOMORPHA,,0,,,,,,,,,,
Ochotona rutila,LAGOMORPHA,,0,,,,,,,,,,
Ochotona thibetana,LAGOMORPHA,,0,,,,,,,,,,
Ochotona thibetana,LAGOMORPHA,,0,,,,,,,,,,
Ochotona thibetana,LAGOMORPHA,,0,,,,,,,,,,
Ochotona thibetana,LAGOMORPHA,,0,,,,,,,,,,
Ochotona thibetana,LAGOMORPHA,,0,,,,,,,,,,
Ochotona thibetana,LAGOMORPHA,,0,,,,,,,,,,
Ochotona thomasi,LAGOMORPHA,,0,,,,,,,,,,
Ochotona turuchanensis,LAGOMORPHA,,0,,,,,,,,,,
Prolagus sardus,LAGOMORPHA,,0,,,,,,,,,,
Brachylagus idahoensis,LAGOMORPHA,,0,,,,,,,,,,
Bunolagus monticularis,LAGOMORPHA,,0,,,,,,,,,,
Caprolagus hispidus,LAGOMORPHA,,0,,,,,,,,,,
Lepus alleni,LAGOMORPHA,,0,,,,,,,,,,
Lepus alleni,LAGOMORPHA,,0,,,,,,,,,,
Lepus alleni,LAGOMORPHA,,0,,,,,,,,,,
Lepus arcticus,LAGOMORPHA,,0,,,,,,,,,,
Lepus arcticus,LAGOMORPHA,,0,,,,,,,,,,
Lepus arcticus,LAGOMORPHA,,0,,,,,,,,,,
Lepus arcticus,LAGOMORPHA,,0,,,,,,,,,,
Lepus arcticus,LAGOMORPHA,,0,,,,,,,,,,
Lepus brachyurus,LAGOMORPHA,,0,,,,,,,,,,
Lepus brachyurus,LAGOMORPHA,,0,,,,,,,,,,
Lepus brachyurus,LAGOMORPHA,,0,,,,,,,,,,
Lepus brachyurus,LAGOMORPHA,,0,,,,,,,,,,
Lepus brachyurus,LAGOMORPHA,,0,,,,,,,,,,
Lepus californicus,LAGOMORPHA,,0,,,,,,,,,,
Lepus californicus,LAGOMORPHA,,0,,,,,,,,,,
Lepus californicus,LAGOMORPHA,,0,,,,,,,,,,
Lepus californicus,LAGOMORPHA,,0,,,,,,,,,,
Lepus californicus,LAGOMORPHA,,0,,,,,,,,,,
Lepus californicus,LAGOMORPHA,,0,,,,,,,,,,
Lepus californicus,LAGOMORPHA,,0,,,,,,,,,,
Lepus callotis,LAGOMORPHA,,0,,,,,,,,,,
Lepus callotis,LAGOMORPHA,,0,,,,,,,,,,
Lepus callotis,LAGOMORPHA,,0,,,,,,,,,,
Lepus capensis,LAGOMORPHA,,0,,,,,,,,,,
Lepus capensis,LAGOMORPHA,,0,,,,,,,,,,
Lepus capensis,LAGOMORPHA,,0,,,,,,,,,,
Lepus capensis,LAGOMORPHA,,0,,,,,,,,,,
Lepus capensis,LAGOMORPHA,,0,,,,,,,,,,
Lepus capensis,LAGOMORPHA,,0,,,,,,,,,,
Lepus capensis,LAGOMORPHA,,0,,,,,,,,,,
Lepus capensis,LAGOMORPHA,,0,,,,,,,,,,
Lepus capensis,LAGOMORPHA,,0,,,,,,,,,,
Lepus capensis,LAGOMORPHA,,0,,,,,,,,,,
Lepus capensis,LAGOMORPHA,,0,,,,,,,,,,
Lepus capensis,LAGOMORPHA,,0,,,,,,,,,,
Lepus capensis,LAGOMORPHA,,0,,,,,,,,,,
Lepus castroviejoi,LAGOMORPHA,,0,,,,,,,,,,
Lepus comus,LAGOMORPHA,,0,,,,,,,,,,
Lepus coreanus,LAGOMORPHA,,0,,,,,,,,,,
Lepus corsicanus,LAGOMORPHA,,0,,,,,,,,,,
Lepus fagani,LAGOMORPHA,,0,,,,,,,,,,
Lepus flavigularis,LAGOMORPHA,,0,,,,,,,,,,
Lepus granatensis,LAGOMORPHA,,0,,,,,,,,,,
Lepus granatensis,LAGOMORPHA,,0,,,,,,,,,,
Lepus granatensis,LAGOMORPHA,,0,,,,,,,,,,
Lepus granatensis,LAGOMORPHA,,0,,,,,,,,,,
Lepus habessinicus,LAGOMORPHA,,0,,,,,,,,,,
Lepus hainanus,LAGOMORPHA,,0,,,,,,,,,,
Lepus insularis,LAGOMORPHA,,0,,,,,,,,,,
Lepus mandshuricus,LAGOMORPHA,,0,,,,,,,,,,
Lepus microtis,LAGOMORPHA,,0,,,,,,,,,,
Lepus microtis,LAGOMORPHA,,0,,,,,,,,,,
Lepus microtis,LAGOMORPHA,,0,,,,,,,,,,
Lepus microtis,LAGOMORPHA,,0,,,,,,,,,,
Lepus microtis,LAGOMORPHA,,0,,,,,,,,,,
Lepus nigricollis,LAGOMORPHA,,0,,,,,,,,,,
Lepus nigricollis,LAGOMORPHA,,0,,,,,,,,,,
Lepus nigricollis,LAGOMORPHA,,0,,,,,,,,,,
Lepus nigricollis,LAGOMORPHA,,0,,,,,,,,,,
Lepus nigricollis,LAGOMORPHA,,0,,,,,,,,,,
Lepus nigricollis,LAGOMORPHA,,0,,,,,,,,,,
Lepus nigricollis,LAGOMORPHA,,0,,,,,,,,,,
Lepus nigricollis,LAGOMORPHA,,0,,,,,,,,,,
Lepus oiostolus,LAGOMORPHA,,0,,,,,,,,,,
Lepus oiostolus,LAGOMORPHA,,0,,,,,,,,,,
Lepus oiostolus,LAGOMORPHA,,0,,,,,,,,,,
Lepus oiostolus,LAGOMORPHA,,0,,,,,,,,,,
Lepus oiostolus,LAGOMORPHA,,0,,,,,,,,,,
Lepus othus,LAGOMORPHA,,0,,,,,,,,,,
Lepus othus,LAGOMORPHA,,0,,,,,,,,,,
Lepus othus,LAGOMORPHA,,0,,,,,,,,,,
Lepus peguensis,LAGOMORPHA,,0,,,,,,,,,,
Lepus peguensis,LAGOMORPHA,,0,,,,,,,,,,
Lepus peguensis,LAGOMORPHA,,0,,,,,,,,,,
Lepus saxatilis,LAGOMORPHA,,0,,,,,,,,,,
Lepus saxatilis,LAGOMORPHA,,0,,,,,,,,,,
Lepus saxatilis,LAGOMORPHA,,0,,,,,,,,,,
Lepus sinensis,LAGOMORPHA,,0,,,,,,,,,,
Lepus sinensis,LAGOMORPHA,,0,,,,,,,,,,
Lepus sinensis,LAGOMORPHA,,0,,,,,,,,,,
Lepus sinensis,LAGOMORPHA,,0,,,,,,,,,,
Lepus starcki,LAGOMORPHA,,0,,,,,,,,,,
Lepus tibetanus,LAGOMORPHA,,0,,,,,,,,,,
Lepus tibetanus,LAGOMORPHA,,0,,,,,,,,,,
Lepus tibetanus,LAGOMORPHA,,0,,,,,,,,,,
Lepus tibetanus,LAGOMORPHA,,0,,,,,,,,,,
Lepus tibetanus,LAGOMORPHA,,0,,,,,,,,,,
Lepus tibetanus,LAGOMORPHA,,0,,,,,,,,,,
Lepus tolai,LAGOMORPHA,,0,,,,,,,,,,
Lepus tolai,LAGOMORPHA,,0,,,,,,,,,,
Lepus tolai,LAGOMORPHA,,0,,,,,,,,,,
Lepus tolai,LAGOMORPHA,,0,,,,,,,,,,
Lepus tolai,LAGOMORPHA,,0,,,,,,,,,,
Lepus tolai,LAGOMORPHA,,0,,,,,,,,,,
Lepus tolai,LAGOMORPHA,,0,,,,,,,,,,
Lepus tolai,LAGOMORPHA,,0,,,,,,,,,,
Lepus tolai,LAGOMORPHA,,0,,,,,,,,,,
Lepus townsendii,LAGOMORPHA,,0,,,,,,,,,,
Lepus townsendii,LAGOMORPHA,,0,,,,,,,,,,
Lepus townsendii,LAGOMORPHA,,0,,,,,,,,,,
Lepus yarkandensis,LAGOMORPHA,,0,,,,,,,,,,
Nesolagus netscheri,LAGOMORPHA,,0,,,,,,,,,,
Nesolagus timminsi,LAGOMORPHA,,0,,,,,,,,,,
Pentalagus furnessi,LAGOMORPHA,,0,,,,,,,,,,
Poelagus marjorita,LAGOMORPHA,,0,,,,,,,,,,
Pronolagus crassicaudatus,LAGOMORPHA,,0,,,,,,,,,,
Pronolagus crassicaudatus,LAGOMORPHA,,0,,,,,,,,,,
Pronolagus crassicaudatus,LAGOMORPHA,,0,,,,,,,,,,
Pronolagus randensis,LAGOMORPHA,,0,,,,,,,,,,
Pronolagus randensis,LAGOMORPHA,,0,,,,,,,,,,
Pronolagus randensis,LAGOMORPHA,,0,,,,,,,,,,
Pronolagus randensis,LAGOMORPHA,,0,,,,,,,,,,
Pronolagus rupestris,LAGOMORPHA,,0,,,,,,,,,,
Pronolagus rupestris,LAGOMORPHA,,0,,,,,,,,,,
Pronolagus rupestris,LAGOMORPHA,,0,,,,,,,,,,
Pronolagus rupestris,LAGOMORPHA,,0,,,,,,,,,,
Pronolagus rupestris,LAGOMORPHA,,0,,,,,,,,,,
Pronolagus rupestris,LAGOMORPHA,,0,,,,,,,,,,
Romerolagus diazi,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus aquaticus,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus aquaticus,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus aquaticus,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus audubonii,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus audubonii,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus audubonii,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus audubonii,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus audubonii,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus audubonii,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus audubonii,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus audubonii,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus brasiliensis,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus brasiliensis,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus brasiliensis,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus brasiliensis,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus brasiliensis,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus brasiliensis,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus brasiliensis,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus brasiliensis,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus brasiliensis,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus brasiliensis,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus brasiliensis,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus brasiliensis,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus brasiliensis,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus brasiliensis,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus brasiliensis,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus brasiliensis,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus brasiliensis,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus brasiliensis,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus brasiliensis,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus brasiliensis,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus brasiliensis,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus brasiliensis,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus cognatus,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus cunicularius,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus cunicularius,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus cunicularius,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus dicei,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus graysoni,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus insonus,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus mansuetus,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus nuttallii,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus nuttallii,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus nuttallii,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus nuttallii,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus obscurus,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus robustus,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus transitionalis,LAGOMORPHA,,0,,,,,,,,,,
Sylvilagus varynaensis,LAGOMORPHA,,0,,,,,,,,,,
Atelerix albiventris,ERINACEOMORPHA,,0,,,,,,,,,,
Atelerix frontalis,ERINACEOMORPHA,,0,,,,,,,,,,
Atelerix frontalis,ERINACEOMORPHA,,0,,,,,,,,,,
Atelerix frontalis,ERINACEOMORPHA,,0,,,,,,,,,,
Atelerix sclateri,ERINACEOMORPHA,,0,,,,,,,,,,
Erinaceus amurensis,ERINACEOMORPHA,,0,,,,,,,,,,
Hemiechinus auritus,ERINACEOMORPHA,,0,,,,,,,,,,
Hemiechinus auritus,ERINACEOMORPHA,,0,,,,,,,,,,
